CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,BalanceSalaryRatio,ProductDensity,EngagementProductInteraction,AgeTenureInteraction,churn_probability,risk_tier,actual_exited
-1.653917052428403,2.095089986981841,1.0299540348670502,-1.2260588112551243,0.8088303613464911,0,1,0.6999763713062147,False,True,False,-0.03492675203135649,-0.42926001302749833,1.3905735018133094,2.2711258651845876,0.10633645734063782,Low,0
-0.3494395099425032,1.810087353101742,-0.6962018035157382,0.6845072595591735,0.8088303613464911,1,0,-1.1255860121613446,True,False,False,-0.0069527134674685675,0.40093489485452893,-0.9086076523680435,-0.16515085382988057,0.8938255746400351,High,1
-0.8153243465446103,-0.3749328399790146,-1.3866641388688534,1.0208626211876202,-0.9102564852985486,1,0,1.4988615156073433,True,False,False,-0.02868955745914545,0.40093489485452893,-0.9086076523680435,-1.2436300383617631,0.3718226199466175,High,0
-1.0327372702922604,1.2400820853415448,-1.3866641388688534,-1.2260588112551243,-0.9102564852985486,0,0,-0.6304778487620386,False,False,True,-0.03492675203135649,0.40093489485452893,-0.9086076523680435,-1.1117297064405975,0.8494597043017915,High,1
-1.8609769798071174,-1.2299407416193107,1.0299540348670502,-1.2260588112551243,0.8088303613464911,1,1,1.3940854929288968,False,True,True,-0.03492675203135649,-0.42926001302749833,1.3905735018133094,0.09864981001245039,0.018858189831610743,Low,0
-1.9127419616517958,-1.2299407416193107,-0.6962018035157382,1.2911216482430419,-0.9102564852985486,1,1,0.6583685531319816,False,False,True,-0.02549019487287093,-0.3462405222392956,0.240982924722633,-0.9099997870317562,0.06216551209450967,Low,0
-0.6496764046416389,0.4800750616612815,1.0299540348670502,1.2525014062396176,-0.9102564852985486,1,0,-0.8792156594929791,False,False,True,-0.009028687044770873,-0.7613379761803092,-0.9086076523680435,1.215923209815264,0.24770387777730582,Low,1
1.3173929054561466,-0.46993371793904753,0.6847228671904925,0.5326464331524868,-0.9102564852985486,0,1,0.2322630797738468,False,False,False,-0.02690884268340386,-0.7198282307862078,0.240982924722633,0.33141510163803656,0.07645785636189988,Low,0
0.8100960833782966,-0.46993371793904753,-0.6962018035157382,1.2186971973572578,-0.9102564852985486,1,0,-1.5279919622500298,False,False,True,0.06895709428301044,-0.3462405222392956,-0.9086076523680435,-0.7237875537312873,0.13199352499250713,Low,0
1.2966869127182752,0.38507418370124863,-0.35097063583918053,-1.2260588112551243,0.8088303613464911,0,1,1.088522932701459,False,False,False,-0.03492675203135649,0.10206472801699919,1.3905735018133094,-0.18066853993825296,0.06958916987041024,Low,0
0.1371513193974753,-0.3749328399790146,-1.3866641388688534,0.6202958923874307,-0.9102564852985486,0,1,1.2198344397957046,False,True,True,-0.02931824526260288,0.40093489485452893,0.240982924722633,-1.2436300383617631,0.15006717507362521,Low,0
-1.3226211686224603,-0.2799319620189817,1.0299540348670502,1.3157661964918885,0.8088303613464911,1,0,0.9693394808644856,False,False,True,-0.026491697017981763,-0.42926001302749833,-0.9086076523680435,0.7193572543473468,0.053611972168799114,Low,0
0.8515080688540395,0.005070671861117005,-0.005739468162622887,0.24330257264944424,-0.9102564852985486,1,1,-0.10374415739119323,True,False,True,-0.026851968367928015,-0.5952989946039038,0.240982924722633,-0.0022151496919702637,0.23398676764003193,Low,0
0.43738821409661094,-0.8499372297791791,0.33949169951393476,0.8284521217834353,-0.9102564852985486,1,1,-0.8594504458131147,False,False,False,-0.013941620057328175,-0.6664585581366489,0.240982924722633,-0.11859779550476333,0.057856926080708394,Low,0
-0.3804984990493104,0.6700768175813473,-0.35097063583918053,-1.2260588112551243,-0.9102564852985486,1,0,-0.442186703586637,False,False,True,-0.03492675203135649,-0.49567560565806046,-0.9086076523680435,-0.08756242328801851,0.58619009289062,High,1
1.2863339163493395,0.5750759396213144,1.0299540348670502,-1.2260588112551243,-0.9102564852985486,1,0,0.5345377460589333,False,False,True,-0.03492675203135649,-0.7613379761803092,-0.9086076523680435,1.2779939542487535,0.5693530381056884,High,0
-0.1837915680395318,0.38507418370124863,-0.005739468162622887,-1.2260588112551243,0.8088303613464911,1,1,-0.8979514222419279,False,False,True,-0.03492675203135649,-0.09718204987468745,1.3905735018133094,0.15296171139175382,0.03651532625313976,Low,0
0.26138727582470384,0.38507418370124863,-1.0414329711922958,-1.2260588112551243,-0.9102564852985486,1,1,-0.7781281828728301,False,False,False,-0.03492675203135649,-0.09718204987468745,0.240982924722633,-0.8479290425982666,0.345544162597039,Medium,0
1.2138629417667894,-1.2299407416193107,-0.005739468162622887,-0.4055488583006164,-0.9102564852985486,1,1,-0.5106443183721135,False,False,False,-0.02892470044773101,-0.5952989946039038,0.240982924722633,-0.5065399482140736,0.09405578446531924,Low,1
0.7893900906404252,-0.944938107739212,-1.3866641388688534,1.1279755767416504,-0.9102564852985486,1,1,1.2864749044967556,False,False,False,-0.027933586834428488,0.40093489485452893,0.240982924722633,-1.2901830966868804,0.05682492319492768,Low,0
-0.22520355351527466,0.10007154982114991,0.33949169951393476,-1.2260588112551243,0.8088303613464911,1,1,0.6911639434203034,False,False,False,-0.03492675203135649,-0.23950117694017783,1.3905735018133094,0.34693278774640895,0.045182824982424145,Low,0
0.5305651814170323,0.38507418370124863,0.33949169951393476,0.6379074880926543,-0.9102564852985486,1,0,-0.6650509692922941,False,True,True,-0.01933242357056807,-0.6664585581366489,-0.9086076523680435,0.48659196272176064,0.30706388637724247,Medium,0
1.5037468400969893,1.2400820853415448,1.3751852025436078,1.4577180624414066,-0.9102564852985486,1,1,-0.6440065293963445,True,False,False,-0.012905023424053173,-0.7945457724955903,0.240982924722633,2.1159490041008637,0.5103176223380465,High,1
-1.2501501940399102,0.1950724277811828,-0.35097063583918053,-1.2260588112551243,0.8088303613464911,0,1,0.8350709623111053,False,True,False,-0.03492675203135649,0.10206472801699919,1.3905735018133094,-0.2427392843717426,0.05502417660545196,Low,0
-1.4572101214186246,-0.6599354738591133,-1.3866641388688534,-1.2260588112551243,0.8088303613464911,0,1,-1.242172289419983,False,False,False,-0.03492675203135649,1.8952857290421778,1.3905735018133094,-1.2669065675243216,0.027674141504681313,Low,0
0.6030361559995824,0.4800750616612815,1.3751852025436078,0.8382394093043719,-0.9102564852985486,1,0,0.3017604365110662,False,False,True,-0.025836055193795327,-0.7945457724955903,-0.9086076523680435,1.557312304199457,0.2844104400817005,Low,0
-0.09061460071911039,0.10007154982114991,0.33949169951393476,0.8526942504397577,0.8088303613464911,0,1,-0.23776761010961298,True,False,False,-0.022483610835395365,-0.23950117694017783,1.3905735018133094,0.34693278774640895,0.09959991990387754,Low,1
0.04397435207705388,-0.8499372297791791,-1.3866641388688534,0.10903648751750056,0.8088303613464911,1,1,1.4743856307497025,True,False,False,-0.031192457768325143,1.8952857290421778,1.3905735018133094,-1.282424253632694,0.014109454078525178,Low,0
-1.9334479543896672,-0.5649345958990805,1.7204163702201654,1.141486248733347,0.8088303613464911,1,0,0.012501295211564178,False,False,False,-0.02277929458646199,-0.5500156359921567,-0.9086076523680435,1.0452286626231673,0.034873890718756004,Low,0
-0.3494395099425032,2.095089986981841,-0.6962018035157382,0.601586671961951,-0.9102564852985486,1,1,-1.0744801050355566,False,True,True,-0.010223141532287702,-0.3462405222392956,0.240982924722633,-0.09532126634220472,0.17176736276933738,Low,0
0.04397435207705388,0.6700768175813473,0.6847228671904925,0.9753725133202716,-0.9102564852985486,1,0,0.26888498556918766,True,False,False,-0.025073464138039386,-0.7198282307862078,-0.9086076523680435,0.9831579181896778,0.739838542856055,High,1
0.6030361559995824,-1.2299407416193107,0.33949169951393476,1.286882678717959,-0.9102564852985486,0,1,-1.6626110732078727,False,False,True,0.25869914706639446,-0.6664585581366489,0.240982924722633,-0.3048100288052322,0.03303447028303443,Low,0
-0.09061460071911039,0.8600785735014131,1.3751852025436078,0.6731509048196785,4.24700405463657,0,0,-0.36677602162747613,False,False,True,-0.022489966603509538,0.10206472801699919,-0.9086076523680435,1.8366306541501602,0.9538298573677547,High,1
0.9343320398055251,0.2900733057412157,1.3751852025436078,0.7171226692782963,0.8088303613464911,1,0,-1.0571535144436506,False,True,False,-0.00932838449276618,-0.49567560565806046,-0.9086076523680435,1.4176531292241052,0.09980464268603365,Low,0
-2.4407447764675174,1.3350829633015777,-0.005739468162622887,1.4587627160944379,-0.9102564852985486,1,1,-1.3495812436135377,False,True,True,0.02696366842415193,-0.5952989946039038,0.240982924722633,0.5409038641010641,0.19287349416772354,Low,0
0.34421124677618953,-0.8499372297791791,-1.0414329711922958,-1.2260588112551243,0.8088303613464911,1,0,-0.28356108297533705,False,False,True,-0.03492675203135649,0.8990518395837451,-0.9086076523680435,-1.049658962007108,0.014602039319214367,Low,0
0.5719771668927752,-0.944938107739212,-1.0414329711922958,-1.2260588112551243,0.8088303613464911,1,1,-1.4211254669509426,False,True,True,-0.03492675203135649,0.8990518395837451,1.3905735018133094,-1.0651766481154803,0.013536062183684281,Low,0
-0.1734385716705961,0.5750759396213144,-1.0414329711922958,-1.2260588112551243,-0.9102564852985486,1,1,0.7627128762079176,False,False,False,-0.03492675203135649,-0.09718204987468745,0.240982924722633,-0.8168936703815217,0.5192803357064192,High,0
1.6797477783688965,-0.944938107739212,0.33949169951393476,-1.2260588112551243,-0.9102564852985486,1,0,-1.1473082640392556,False,False,True,-0.03492675203135649,-0.6664585581366489,-0.9086076523680435,-0.16515085382988057,0.17057225964711686,Low,0
1.2863339163493395,2.950097888622137,0.33949169951393476,0.6951035597431827,0.8088303613464911,1,1,-0.43952760845925515,True,False,True,-0.02164217979378477,-0.23950117694017783,1.3905735018133094,1.7435245374999258,0.08372988658388321,Low,0
-2.130154885399446,-0.7549363518191462,0.6847228671904925,1.1023661524773813,-0.9102564852985486,1,1,1.328461222928543,False,False,True,-0.028104326925344206,-0.7198282307862078,0.240982924722633,0.16847939750012625,0.0437035629334776,Low,0
0.5202121850480966,-0.1849310840589488,1.0299540348670502,0.5043109251467575,-0.9102564852985486,1,0,-1.4436048937680448,False,False,True,0.017634676114087307,-0.7613379761803092,-0.9086076523680435,0.7814279987808365,0.11046110633306959,Low,0
1.048214999863818,-0.5649345958990805,-0.35097063583918053,-1.2260588112551243,0.8088303613464911,1,1,-1.0493358270963724,False,False,True,-0.03492675203135649,0.10206472801699919,1.3905735018133094,-0.49102226210570116,0.010296840268780699,Low,0
0.7479781051646823,-1.7049451314194752,-0.35097063583918053,-1.2260588112551243,0.8088303613464911,0,0,-1.3061536589936518,False,False,True,-0.03492675203135649,0.10206472801699919,-0.9086076523680435,-0.863446728706639,0.01290424741677835,Low,0
1.6072768037863465,-0.46993371793904753,0.33949169951393476,-1.2260588112551243,0.8088303613464911,0,0,0.01882347048129756,False,False,True,-0.03492675203135649,-0.23950117694017783,-0.9086076523680435,0.06761443779570558,0.012988756753955758,Low,0
-0.26661553899101753,0.955079451461446,0.33949169951393476,1.5578902030051085,-0.9102564852985486,1,0,1.1485846443084158,False,False,True,-0.02626157670149511,-0.6664585581366489,-0.9086076523680435,0.765910312672464,0.5460042476597391,High,1
0.6340951451063895,0.4800750616612815,-1.0414329711922958,-1.2260588112551243,0.8088303613464911,0,0,-0.9417482626430316,False,True,False,-0.03492675203135649,0.8990518395837451,-0.9086076523680435,-0.8324113564898942,0.07991587705019935,Low,0
-0.825677342913546,-1.6099442534594424,-0.6962018035157382,0.5094194227662581,-0.9102564852985486,0,1,-0.809364570717824,False,True,False,-0.018154763023736583,-0.3462405222392956,0.240982924722633,-1.0031059036819907,0.12544747547155324,Low,0
-0.12167358982591753,-0.1849310840589488,-0.35097063583918053,0.6379102169052083,0.8088303613464911,0,1,1.4323693113758411,False,False,False,-0.02964412421344891,0.10206472801699919,1.3905735018133094,-0.36688077323872187,0.0737325018995609,Low,0
-0.2459095462531461,0.4800750616612815,-0.005739468162622887,-1.2260588112551243,0.8088303613464911,1,0,-0.29235571960490236,False,False,False,-0.03492675203135649,-0.09718204987468745,-0.9086076523680435,0.19175592666268484,0.08064456586522031,Low,1
-0.21485055714633894,-0.6599354738591133,-0.35097063583918053,0.09073771260382188,-0.9102564852985486,0,0,0.8127401448117162,False,True,True,-0.03028884295954751,-0.49567560565806046,-0.9086076523680435,-0.522057634322446,0.08651361921360015,Low,0
-0.753206368330996,-1.5149433754994095,1.0299540348670502,-1.2260588112551243,0.8088303613464911,1,0,0.21618414463921615,False,True,True,-0.03492675203135649,-0.42926001302749833,-0.9086076523680435,-0.08756242328801851,0.01957304623872861,Low,0
0.292446264931511,0.005070671861117005,0.33949169951393476,-1.2260588112551243,0.8088303613464911,1,0,-1.525595898638036,False,True,True,-0.03492675203135649,-0.23950117694017783,-0.9086076523680435,0.3003797294212917,0.02753103635753468,Low,0
1.2035099453978537,-0.3749328399790146,0.33949169951393476,0.6291555441583879,-0.9102564852985486,0,1,-1.2525107535977578,False,False,False,-0.0006841333962408856,-0.6664585581366489,0.240982924722633,0.1141674961208228,0.11688141501299865,Low,0
1.1517449635531751,-0.3749328399790146,-0.6962018035157382,0.6897231439785938,2.5279172079915306,1,1,-0.9177607652144933,False,True,False,-0.013970151439509833,1.1481103119483533,2.540164078903986,-0.7005110245687287,0.8649787129831968,High,1
0.8618610652229752,0.005070671861117005,0.33949169951393476,-1.2260588112551243,-0.9102564852985486,1,1,-0.08015731207860086,False,True,True,-0.03492675203135649,-0.6664585581366489,0.240982924722633,0.3003797294212917,0.16503804859824964,Low,0
0.08538633755279673,2.665095254742038,0.33949169951393476,0.6586132361973595,-0.9102564852985486,1,1,-0.953397174947538,True,False,True,-0.013375915979709826,-0.6664585581366489,0.240982924722633,1.603865362524574,0.29295945691077235,Low,1
-0.7842653574378031,0.955079451461446,0.6847228671904925,0.7195066883401916,4.24700405463657,1,1,1.192183687800733,True,False,True,-0.028961142246913738,0.40093489485452893,3.6897546559946623,1.146093622327588,0.979874076893765,High,1
-0.7325003755931246,-0.3749328399790146,-1.3866641388688534,0.4127910465999078,-0.9102564852985486,0,1,1.1957649630487097,False,False,False,-0.02990774317574277,0.40093489485452893,0.240982924722633,-1.2436300383617631,0.08481574369403444,Low,0
1.193156949028918,0.1950724277811828,-1.7318953065454112,-1.2260588112551243,0.8088303613464911,0,1,-1.1415634324803545,False,True,True,-0.03492675203135649,4.883987397417476,1.3905735018133094,-1.5151895452582802,0.07334385107416697,Low,0
2.0628086440195177,-0.0899302060989159,-0.6962018035157382,-0.34479666233705075,-0.9102564852985486,1,1,0.7037093955053767,True,False,True,-0.03168433273289467,-0.3462405222392956,0.240982924722633,-0.6306814370810528,0.07731745787111811,Low,0
1.0171560107570108,0.2900733057412157,-1.3866641388688534,0.8570961461261539,0.8088303613464911,0,1,0.7641117573441331,False,False,True,-0.027447131972183774,1.8952857290421778,1.3905735018133094,-1.1893181369824597,0.050811140611224596,Low,0
0.9860970216502037,0.8600785735014131,-0.005739468162622887,1.4270279102383343,-0.9102564852985486,1,0,0.9428606842752785,False,False,True,-0.02603556510624848,-0.5952989946039038,-0.9086076523680435,0.34693278774640895,0.4654840553473548,High,1
0.6962131233200037,-0.1849310840589488,1.0299540348670502,-1.2260588112551243,0.8088303613464911,1,1,-1.737054573633329,False,False,True,-0.03492675203135649,-0.42926001302749833,1.3905735018133094,0.7814279987808365,0.07842286854892212,Low,0
-0.09061460071911039,-1.2299407416193107,1.0299540348670502,1.089237514243247,-0.9102564852985486,1,1,1.4768303586805247,False,True,True,-0.028455733762920335,-0.7613379761803092,0.240982924722633,0.09864981001245039,0.0720798324603977,Low,0
-0.9602662957097102,-0.5649345958990805,-1.7318953065454112,0.5152043448623831,-0.9102564852985486,1,1,0.16336382321319645,False,False,True,-0.02670093298205882,1.8952857290421778,0.240982924722633,-1.5151895452582802,0.04074308327046066,Low,1
-1.2397971976709745,2.3800926208619395,-1.0414329711922958,1.5951299868929725,0.8088303613464911,1,1,-0.6804180797490076,True,False,False,-0.010981645726027672,0.8990518395837451,1.3905735018133094,-0.522057634322446,0.07119458008197688,Low,0
1.006803014388075,0.1950724277811828,-1.0414329711922958,0.24463776458028508,-0.9102564852985486,1,1,-0.4987046411232092,False,False,False,-0.02427208633841397,-0.09718204987468745,0.240982924722633,-0.8789644148150114,0.14956177681507798,Low,0
0.1371513193974753,-0.2799319620189817,-1.3866641388688534,-1.2260588112551243,0.8088303613464911,1,1,-0.07601700764838357,False,False,True,-0.03492675203135649,1.8952857290421778,1.3905735018133094,-1.2358711953075767,0.015043717249519492,Low,0
-1.4468571250496889,3.4251022784223015,1.3751852025436078,0.46916253530396707,-0.9102564852985486,0,1,0.09932349829987121,True,False,False,-0.02663953989427949,-0.7945457724955903,0.240982924722633,3.722029516317408,0.04086526329839362,Low,0
-0.16308557530166037,0.7650776955413803,-1.0414329711922958,0.7920577882321591,0.8088303613464911,1,0,-0.6365404809980202,False,False,False,-0.018479187579939178,0.8990518395837451,-0.9086076523680435,-0.7858582981647769,0.4157515244362507,High,0
-0.825677342913546,-0.46993371793904753,-1.3866641388688534,0.3682906950977388,0.8088303613464911,0,1,1.5056520195367695,False,False,True,-0.030510282552988103,1.8952857290421778,1.3905735018133094,-1.2513888814159493,0.021163507181719065,Low,0
0.48915319594128953,1.7150864751417092,0.33949169951393476,0.9622157843686695,0.8088303613464911,1,1,-0.47411154328258365,False,False,True,-0.019381593102506096,-0.23950117694017783,1.3905735018133094,1.1383347792734018,0.13189016185536495,Low,1
-0.15273257893272468,3.5201031563823344,1.3751852025436078,0.8050541593166168,-0.9102564852985486,1,1,-1.045518730489772,False,True,True,-0.008618579409233062,-0.7945457724955903,0.240982924722633,3.7918591038050837,0.007377244254804013,Low,0
-1.1673262230884245,-0.5649345958990805,-0.005739468162622887,-1.2260588112551243,0.8088303613464911,1,0,0.4749846550745705,False,False,False,-0.03492675203135649,-0.09718204987468745,-0.9086076523680435,-0.2349804413175564,0.0245653829085984,Low,0
0.903273050698718,2.665095254742038,-1.3866641388688534,0.8711543463308943,-0.9102564852985486,0,1,-1.3425174171478957,False,False,False,0.012557998558698142,0.40093489485452893,0.240982924722633,-0.9953470606278044,0.1816939003130139,Low,0
0.11644532665960386,-1.799946009379508,1.3751852025436078,0.45149909216021716,0.8088303613464911,0,0,-0.46437414449076864,False,True,True,-0.02310064505756174,-0.49567560565806046,-0.9086076523680435,-0.11859779550476333,0.036070499922519844,Low,0
-0.9913252848165174,0.4800750616612815,-0.6962018035157382,0.4717553887854373,2.5279172079915306,1,0,-0.683687484738686,False,False,False,-0.020471772834752416,1.1481103119483533,-0.9086076523680435,-0.49102226210570116,0.9578121356506716,High,1
-1.2397971976709745,-1.1349398636592778,1.0299540348670502,0.9020337497105072,-0.9102564852985486,0,0,-1.6135604050381978,False,True,True,0.1169195093971723,-0.7613379761803092,-0.9086076523680435,0.16072055444594002,0.08678680244939387,Low,0
-0.5979114227969603,-0.6599354738591133,1.3751852025436078,0.9264370388259017,0.8088303613464911,1,0,-0.7988581361492539,True,False,False,-0.014356962791850204,-0.49567560565806046,-0.9086076523680435,0.7193572543473468,0.09406897650432543,Low,1
-0.7428533719620604,-1.039938985699245,0.33949169951393476,1.1870004343585248,-0.9102564852985486,1,0,0.7993438520555135,True,False,True,-0.02638283451623434,-0.6664585581366489,-0.9086076523680435,-0.2117039121549978,0.14935617997126213,Low,0
0.5719771668927752,-0.6599354738591133,0.33949169951393476,0.2906227506302233,-0.9102564852985486,1,1,0.8236118234076217,False,False,True,-0.029607482707439153,-0.6664585581366489,0.240982924722633,-0.02549167885452888,0.04346805655279466,Low,0
1.0689209926016894,-1.039938985699245,1.0299540348670502,-1.2260588112551243,0.8088303613464911,1,1,-0.8218024031444127,False,False,True,-0.03492675203135649,-0.42926001302749833,1.3905735018133094,0.22279129887942967,0.011921715435330889,Low,0
0.02326835933918245,-0.7549363518191462,1.3751852025436078,1.0745223122865313,-0.9102564852985486,1,0,-0.27997422615674206,True,False,True,-0.020757560269866096,-0.7945457724955903,-0.9086076523680435,0.6495276668596709,0.18943294514061282,Low,0
-0.9602662957097102,-1.2299407416193107,-1.3866641388688534,1.1633101679116558,0.8088303613464911,1,1,-1.3137585489611068,True,False,True,0.015518894130893066,1.8952857290421778,1.3905735018133094,-1.3134596258494389,0.04115026742763012,Low,0
-0.6393234082727032,0.005070671861117005,0.6847228671904925,-1.2260588112551243,0.8088303613464911,0,0,-0.0653248114326729,False,False,False,-0.03492675203135649,-0.3462405222392956,-0.9086076523680435,0.6029746085345538,0.038050419522537834,Low,0
0.19926929761108958,2.4750934988219724,-1.3866641388688534,-1.2260588112551243,-0.9102564852985486,1,1,1.35919736250687,False,True,False,-0.03492675203135649,0.40093489485452893,0.240982924722633,-1.0108647467361769,0.2881649067121941,Low,1
0.654801137844261,-0.3749328399790146,0.33949169951393476,0.7977157402853298,0.8088303613464911,1,1,-0.798453646703508,True,False,False,-0.015595368116294625,-0.23950117694017783,1.3905735018133094,0.1141674961208228,0.10204482553756221,Low,0
-1.074149255768003,1.1450812073815118,-1.3866641388688534,-1.2260588112551243,0.8088303613464911,1,1,-0.7469258077237917,False,False,False,-0.03492675203135649,1.8952857290421778,1.3905735018133094,-1.1194885494947837,0.16187482367513645,Low,0
1.1413919671842394,-0.1849310840589488,0.6847228671904925,0.9045044487005891,-0.9102564852985486,1,0,1.7366045043406113,False,True,True,-0.029417041760920082,-0.7198282307862078,-0.9086076523680435,0.49435080577594687,0.0667167557152292,Low,0
-0.6186174155348317,-1.4199424975393766,0.33949169951393476,1.1393401179188074,-0.9102564852985486,1,1,-1.298063870078731,False,False,True,0.013237472841287148,-0.6664585581366489,0.240982924722633,-0.3979161454554667,0.04845847282191949,Low,0
0.654801137844261,-0.7549363518191462,-0.35097063583918053,0.783137942066628,-0.9102564852985486,1,1,0.12045863871836852,False,False,False,-0.025216256518814557,-0.49567560565806046,0.240982924722633,-0.5530930065391908,0.0578933735393803,Low,0
-0.22520355351527466,-0.3749328399790146,0.6847228671904925,1.2916285653045467,0.8088303613464911,1,0,-1.184453267655982,True,False,True,0.00584594817416718,-0.3462405222392956,-0.9086076523680435,0.38572700301734,0.07282385201110965,Low,0
-0.08026160435017468,-0.2799319620189817,0.6847228671904925,1.3593247866261517,0.8088303613464911,0,1,-0.2692408658577213,False,False,True,-0.019119714063060653,-0.3462405222392956,1.3905735018133094,0.4400389043966434,0.040950787672643776,Low,0
-2.130154885399446,-0.0899302060989159,0.33949169951393476,0.6907493380172887,0.8088303613464911,1,0,1.3260686477981856,True,False,False,-0.02930600561321443,-0.23950117694017783,-0.9086076523680435,0.2538266710961745,0.2035627740353192,Low,0
-1.5503870887390458,-0.46993371793904753,-0.6962018035157382,0.5034877868657582,-0.9102564852985486,1,0,-1.5782144114013874,False,False,False,0.06144438412186733,-0.3462405222392956,-0.9086076523680435,-0.7237875537312873,0.11953754978250528,Low,0
0.36491723951406096,0.38507418370124863,-0.005739468162622887,1.2595080337680136,0.8088303613464911,1,1,0.9100190716052737,True,False,False,-0.026493719500606236,-0.09718204987468745,1.3905735018133094,0.15296171139175382,0.19905551827107737,Low,0
-1.5607400851079816,-0.8499372297791791,-1.0414329711922958,0.7883769411335647,0.8088303613464911,1,1,-0.5393775462188745,True,False,True,-0.019838315995206697,0.8990518395837451,1.3905735018133094,-1.049658962007108,0.05971089323159231,Low,0
